Name,previous_bin_count,current_bin_count,new_point_mjd,new_point_flux,new_point_flux_error,previous_point_flux,average_flux_full_series,previous_quiescent_background,previous_quiescent_background_error,current_quiescent_background,current_quiescent_background_error,previous_detection_threshold,current_detection_threshold,flare_flux_threshold,above_previous_flux,above_flare_flux_threshold,potential_flare_point,consecutive_potential_flare_points,flare_active,flare_start_mjd,flare_end_mjd,confirmed_sigma_delta,confirmed_sigma_threshold,confirmed_start_trigger,confirmed_flare_active,confirmed_flare_start_mjd,confirmed_flare_end_mjd,cadence,lookback_weeks,detection_method,quiescent_background_origin,quiescent_background_cache_path,flare_duration_seconds,streak_mean_flux,source_counts_0p2_5MeV,background_counts,mdp99_percent,mdp99_available,mdp99_reason
4FGL J2147.3-7536,1,2,54739.00001157408,1.03e-07,8.2e-08,3.52e-08,1.6084396782841823e-07,1.3763796033994335e-07,2.347284246964239e-09,1.3763796033994335e-07,2.347284246964239e-09,4.0607099999999996e-07,4.0607099999999996e-07,1.3763796033994335e-07,True,False,False,0,False,,,-0.42224119062679205,3.0,False,False,,,weekly,10.0,sigma,computed,/home/lkoo/projects/AutomationDetection/DownloadedLC/incremental/quiescent_background_cache.csv,,,,,,False,not_in_flare_streak
4FGL J2147.3-7536,2,3,54746.00001157408,3.71e-08,2.76e-08,1.03e-07,1.6084396782841823e-07,1.3763796033994335e-07,2.347284246964239e-09,1.3763796033994335e-07,2.347284246964239e-09,4.0607099999999996e-07,4.0607099999999996e-07,1.3763796033994335e-07,False,False,False,0,False,,,-3.6295771653762317,3.0,False,False,,,weekly,10.0,sigma,computed,/home/lkoo/projects/AutomationDetection/DownloadedLC/incremental/quiescent_background_cache.csv,,,,,,False,not_in_flare_streak
4FGL J2147.3-7536,3,4,54767.00001157408,4.01e-08,2.37e-08,3.71e-08,1.6084396782841823e-07,1.3763796033994335e-07,2.347284246964239e-09,1.3763796033994335e-07,2.347284246964239e-09,4.0607099999999996e-07,4.0607099999999996e-07,1.3763796033994335e-07,True,False,False,0,False,,,-4.095487990883874,3.0,False,False,,,weekly,10.0,sigma,computed,/home/lkoo/projects/AutomationDetection/DownloadedLC/incremental/quiescent_background_cache.csv,,,,,,False,not_in_flare_streak
4FGL J2147.3-7536,4,5,54774.00001157408,5.09e-08,3.34e-08,4.01e-08,1.6084396782841823e-07,1.3763796033994335e-07,2.347284246964239e-09,1.3763796033994335e-07,2.347284246964239e-09,4.0607099999999996e-07,4.0607099999999996e-07,1.3763796033994335e-07,True,False,False,0,False,,,-2.5905554321232036,3.0,False,False,,,weekly,10.0,sigma,computed,/home/lkoo/projects/AutomationDetection/DownloadedLC/incremental/quiescent_background_cache.csv,,,,,,False,not_in_flare_streak
4FGL J2147.3-7536,5,6,54851.00001157408,1.03e-07,5.24e-08,5.09e-08,1.6084396782841823e-07,1.3763796033994335e-07,2.347284246964239e-09,1.3763796033994335e-07,2.347284246964239e-09,4.0607099999999996e-07,4.0607099999999996e-07,1.3763796033994335e-07,True,False,False,0,False,,,-0.660367550578122,3.0,False,False,,,weekly,10.0,sigma,computed,/home/lkoo/projects/AutomationDetection/DownloadedLC/incremental/quiescent_background_cache.csv,,,,,,False,not_in_flare_streak
4FGL J2147.3-7536,6,7,54942.00001157408,5.03e-08,2.73e-08,1.03e-07,1.6084396782841823e-07,1.3763796033994335e-07,2.347284246964239e-09,1.3763796033994335e-07,2.347284246964239e-09,4.0607099999999996e-07,4.0607099999999996e-07,1.3763796033994335e-07,False,False,False,0,False,,,-3.1874324345376683,3.0,False,False,,,weekly,10.0,sigma,computed,/home/lkoo/projects/AutomationDetection/DownloadedLC/incremental/quiescent_background_cache.csv,,,,,,False,not_in_flare_streak
4FGL J2147.3-7536,7,8,54977.00001157408,8.77e-08,4.27e-08,5.03e-08,1.6084396782841823e-07,1.3763796033994335e-07,2.347284246964239e-09,1.3763796033994335e-07,2.347284246964239e-09,4.0607099999999996e-07,4.0607099999999996e-07,1.3763796033994335e-07,True,False,False,0,False,,,-1.1677442138810525,3.0,False,False,,,weekly,10.0,sigma,computed,/home/lkoo/projects/AutomationDetection/DownloadedLC/incremental/quiescent_background_cache.csv,,,,,,False,not_in_flare_streak
4FGL J2147.3-7536,8,9,55005.00001157408,9.82e-08,6.29e-08,8.77e-08,1.6084396782841823e-07,1.3763796033994335e-07,2.347284246964239e-09,1.3763796033994335e-07,2.347284246964239e-09,4.0607099999999996e-07,4.0607099999999996e-07,1.3763796033994335e-07,True,False,False,0,False,,,-0.6265584754145264,3.0,False,False,,,weekly,10.0,sigma,computed,/home/lkoo/projects/AutomationDetection/DownloadedLC/incremental/quiescent_background_cache.csv,,,,,,False,not_in_flare_streak
4FGL J2147.3-7536,9,10,55033.00001157408,1.11e-07,4.51e-08,9.82e-08,1.6084396782841823e-07,1.3763796033994335e-07,2.347284246964239e-09,1.3763796033994335e-07,2.347284246964239e-09,4.0607099999999996e-07,4.0607099999999996e-07,1.3763796033994335e-07,True,False,False,0,False,,,-0.5898437895166205,3.0,False,False,,,weekly,10.0,sigma,computed,/home/lkoo/projects/AutomationDetection/DownloadedLC/incremental/quiescent_background_cache.csv,,,,,,False,not_in_flare_streak
4FGL J2147.3-7536,10,11,55103.00001157408,5.43e-08,3.45e-08,1.11e-07,1.6084396782841823e-07,1.3763796033994335e-07,2.347284246964239e-09,1.3763796033994335e-07,2.347284246964239e-09,4.0607099999999996e-07,4.0607099999999996e-07,1.3763796033994335e-07,False,False,False,0,False,,,-2.4100214221351193,3.0,False,False,,,weekly,10.0,sigma,computed,/home/lkoo/projects/AutomationDetection/DownloadedLC/incremental/quiescent_background_cache.csv,,,,,,False,not_in_flare_streak
4FGL J2147.3-7536,11,12,55110.00001157408,7.74e-08,4.1e-08,5.43e-08,1.6084396782841823e-07,1.3763796033994335e-07,2.347284246964239e-09,1.3763796033994335e-07,2.347284246964239e-09,4.0607099999999996e-07,4.0607099999999996e-07,1.3763796033994335e-07,True,False,False,0,False,,,-1.4668166496474557,3.0,False,False,,,weekly,10.0,sigma,computed,/home/lkoo/projects/AutomationDetection/DownloadedLC/incremental/quiescent_background_cache.csv,,,,,,False,not_in_flare_streak
4FGL J2147.3-7536,12,13,55131.00001157408,6.19e-08,4.29e-08,7.74e-08,1.6084396782841823e-07,1.3763796033994335e-07,2.347284246964239e-09,1.3763796033994335e-07,2.347284246964239e-09,4.0607099999999996e-07,4.0607099999999996e-07,1.3763796033994335e-07,False,False,False,0,False,,,-1.7628168688381054,3.0,False,False,,,weekly,10.0,sigma,computed,/home/lkoo/projects/AutomationDetection/DownloadedLC/incremental/quiescent_background_cache.csv,,,,,,False,not_in_flare_streak
4FGL J2147.3-7536,13,14,55138.00001157408,3.09e-08,2.54e-08,6.19e-08,1.6084396782841823e-07,1.3763796033994335e-07,2.347284246964239e-09,1.3763796033994335e-07,2.347284246964239e-09,4.0607099999999996e-07,4.0607099999999996e-07,1.3763796033994335e-07,False,False,False,0,False,,,-4.184452029860982,3.0,False,False,,,weekly,10.0,sigma,computed,/home/lkoo/projects/AutomationDetection/DownloadedLC/incremental/quiescent_background_cache.csv,,,,,,False,not_in_flare_streak
4FGL J2147.3-7536,14,15,55152.00001157408,7.69e-08,3.7e-08,3.09e-08,1.6084396782841823e-07,1.3763796033994335e-07,2.347284246964239e-09,1.3763796033994335e-07,2.347284246964239e-09,4.0607099999999996e-07,4.0607099999999996e-07,1.3763796033994335e-07,True,False,False,0,False,,,-1.6382730697160808,3.0,False,False,,,weekly,10.0,sigma,computed,/home/lkoo/projects/AutomationDetection/DownloadedLC/incremental/quiescent_background_cache.csv,,,,,,False,not_in_flare_streak
4FGL J2147.3-7536,15,16,55159.00001157408,4.79e-08,2.85e-08,7.69e-08,1.6084396782841823e-07,1.3763796033994335e-07,2.347284246964239e-09,1.3763796033994335e-07,2.347284246964239e-09,4.0607099999999996e-07,4.0607099999999996e-07,1.3763796033994335e-07,False,False,False,0,False,,,-3.1380750833537587,3.0,False,False,,,weekly,10.0,sigma,computed,/home/lkoo/projects/AutomationDetection/DownloadedLC/incremental/quiescent_background_cache.csv,,,,,,False,not_in_flare_streak
4FGL J2147.3-7536,16,17,55166.00001157408,1.57e-07,4.24e-08,4.79e-08,1.6084396782841823e-07,1.3763796033994335e-07,2.347284246964239e-09,1.3763796033994335e-07,2.347284246964239e-09,4.0607099999999996e-07,4.0607099999999996e-07,1.3763796033994335e-07,True,True,False,0,False,,,0.4559537138216352,3.0,False,False,,,weekly,10.0,sigma,computed,/home/lkoo/projects/AutomationDetection/DownloadedLC/incremental/quiescent_background_cache.csv,,,,,,False,not_in_flare_streak
4FGL J2147.3-7536,17,18,55173.00001157408,9.7e-08,3.99e-08,1.57e-07,1.6084396782841823e-07,1.3763796033994335e-07,2.347284246964239e-09,1.3763796033994335e-07,2.347284246964239e-09,4.0607099999999996e-07,4.0607099999999996e-07,1.3763796033994335e-07,False,False,False,0,False,,,-1.0167373671471565,3.0,False,False,,,weekly,10.0,sigma,computed,/home/lkoo/projects/AutomationDetection/DownloadedLC/incremental/quiescent_background_cache.csv,,,,,,False,not_in_flare_streak
