Name,previous_bin_count,current_bin_count,new_point_mjd,new_point_flux,new_point_flux_error,previous_point_flux,average_flux_full_series,previous_quiescent_background,previous_quiescent_background_error,current_quiescent_background,current_quiescent_background_error,previous_detection_threshold,current_detection_threshold,flare_flux_threshold,above_previous_flux,above_flare_flux_threshold,potential_flare_point,consecutive_potential_flare_points,flare_active,flare_start_mjd,flare_end_mjd,confirmed_sigma_delta,confirmed_sigma_threshold,confirmed_start_trigger,confirmed_flare_active,confirmed_flare_start_mjd,confirmed_flare_end_mjd,cadence,lookback_weeks,detection_method,quiescent_background_origin,quiescent_background_cache_path,flare_duration_seconds,streak_mean_flux,source_counts_0p2_5MeV,background_counts,mdp99_percent,mdp99_available,mdp99_reason
4FGL J0625.8-5441,85,86,59310.00001157408,4.69e-08,2.6e-08,7.73e-08,6.286754385964912e-08,5.85794117647059e-08,3.915351976056344e-09,5.85794117647059e-08,3.915351976056344e-09,4.632e-08,4.632e-08,5.85794117647059e-08,False,False,False,0,False,,,-0.44419971369554584,2.0,False,False,,,weekly,10.0,both,cache,/home/lkoo/projects/AutomationDetection/DownloadedLC/incremental/quiescent_background_cache.csv,,,,,,False,not_in_flare_streak
4FGL J0625.8-5441,86,87,59492.00001157408,7.94e-08,3.23e-08,4.69e-08,6.286754385964912e-08,5.85794117647059e-08,3.915351976056344e-09,5.85794117647059e-08,3.915351976056344e-09,4.632e-08,4.632e-08,5.85794117647059e-08,True,True,True,1,False,59492.00001157408,,0.639915974578343,2.0,False,False,,,weekly,10.0,both,cache,/home/lkoo/projects/AutomationDetection/DownloadedLC/incremental/quiescent_background_cache.csv,604800.0,7.94e-08,1884.3263646796095,151200.0,296.9239822698654,True,ok
4FGL J0625.8-5441,87,88,59499.00001157408,1.82e-08,1.57e-08,7.94e-08,6.286754385964912e-08,5.85794117647059e-08,3.915351976056344e-09,5.85794117647059e-08,3.915351976056344e-09,4.632e-08,4.632e-08,5.85794117647059e-08,False,False,False,0,False,,,-2.4955058621466426,2.0,False,False,,,weekly,10.0,both,cache,/home/lkoo/projects/AutomationDetection/DownloadedLC/incremental/quiescent_background_cache.csv,,,,,,False,not_in_flare_streak
4FGL J0625.8-5441,88,89,59632.00001157408,8.25e-08,4.08e-08,1.82e-08,6.286754385964912e-08,5.85794117647059e-08,3.915351976056344e-09,5.85794117647059e-08,3.915351976056344e-09,4.632e-08,4.632e-08,5.85794117647059e-08,True,True,True,1,False,59632.00001157408,,0.583607809185604,2.0,False,False,,,weekly,10.0,both,cache,/home/lkoo/projects/AutomationDetection/DownloadedLC/incremental/quiescent_background_cache.csv,604800.0,8.25e-08,1957.8957819404004,151200.0,285.83549750088355,True,ok
4FGL J0625.8-5441,89,90,59660.00001157408,5.45e-08,2.92e-08,8.25e-08,6.286754385964912e-08,5.85794117647059e-08,3.915351976056344e-09,5.85794117647059e-08,3.915351976056344e-09,4.632e-08,4.632e-08,5.85794117647059e-08,False,False,False,0,False,,,-0.13846665197215066,2.0,False,False,,,weekly,10.0,both,cache,/home/lkoo/projects/AutomationDetection/DownloadedLC/incremental/quiescent_background_cache.csv,,,,,,False,not_in_flare_streak
4FGL J0625.8-5441,90,91,59667.00001157408,4.07e-08,2.32e-08,5.45e-08,6.286754385964912e-08,5.85794117647059e-08,3.915351976056344e-09,5.85794117647059e-08,3.915351976056344e-09,4.632e-08,4.632e-08,5.85794117647059e-08,False,False,False,0,False,,,-0.7599184008041194,2.0,False,False,,,weekly,10.0,both,cache,/home/lkoo/projects/AutomationDetection/DownloadedLC/incremental/quiescent_background_cache.csv,,,,,,False,not_in_flare_streak
4FGL J0625.8-5441,91,92,59695.00001157408,3.41e-08,3e-08,4.07e-08,6.286754385964912e-08,5.85794117647059e-08,3.915351976056344e-09,5.85794117647059e-08,3.915351976056344e-09,4.632e-08,4.632e-08,5.85794117647059e-08,False,False,False,0,False,,,-0.8091185048416177,2.0,False,False,,,weekly,10.0,both,cache,/home/lkoo/projects/AutomationDetection/DownloadedLC/incremental/quiescent_background_cache.csv,,,,,,False,not_in_flare_streak
4FGL J0625.8-5441,92,93,59716.00001157408,5.9e-08,3.01e-08,3.41e-08,6.286754385964912e-08,5.85794117647059e-08,3.915351976056344e-09,5.85794117647059e-08,3.915351976056344e-09,4.632e-08,4.632e-08,5.85794117647059e-08,True,True,True,1,False,59716.00001157408,,0.013856296300271437,2.0,False,False,,,weekly,10.0,both,cache,/home/lkoo/projects/AutomationDetection/DownloadedLC/incremental/quiescent_background_cache.csv,604800.0,5.9e-08,1400.1921349634376,151200.0,398.95686619081255,True,ok
4FGL J0625.8-5441,93,94,59737.00001157408,5.02e-08,2.58e-08,5.9e-08,6.286754385964912e-08,5.85794117647059e-08,3.915351976056344e-09,5.85794117647059e-08,3.915351976056344e-09,4.632e-08,4.632e-08,5.85794117647059e-08,False,False,False,0,False,,,-0.3211068338823188,2.0,False,False,,,weekly,10.0,both,cache,/home/lkoo/projects/AutomationDetection/DownloadedLC/incremental/quiescent_background_cache.csv,,,,,,False,not_in_flare_streak
4FGL J0625.8-5441,94,95,59779.00001157408,4.97e-08,2.93e-08,5.02e-08,6.286754385964912e-08,5.85794117647059e-08,3.915351976056344e-09,5.85794117647059e-08,3.915351976056344e-09,4.632e-08,4.632e-08,5.85794117647059e-08,False,False,False,0,False,,,-0.30038151984369627,2.0,False,False,,,weekly,10.0,both,cache,/home/lkoo/projects/AutomationDetection/DownloadedLC/incremental/quiescent_background_cache.csv,,,,,,False,not_in_flare_streak
4FGL J0625.8-5441,95,96,59842.00001157408,9.1e-08,5.06e-08,4.97e-08,6.286754385964912e-08,5.85794117647059e-08,3.915351976056344e-09,5.85794117647059e-08,3.915351976056344e-09,4.632e-08,4.632e-08,5.85794117647059e-08,True,True,True,1,False,59842.00001157408,,0.6388135155412981,2.0,False,False,,,weekly,10.0,both,cache,/home/lkoo/projects/AutomationDetection/DownloadedLC/incremental/quiescent_background_cache.csv,604800.0,9.1e-08,2159.6183776554717,151200.0,259.30717423159024,True,ok
