Name,previous_bin_count,current_bin_count,new_point_mjd,new_point_flux,new_point_flux_error,previous_point_flux,average_flux_full_series,previous_quiescent_background,previous_quiescent_background_error,current_quiescent_background,current_quiescent_background_error,previous_detection_threshold,current_detection_threshold,flare_flux_threshold,above_previous_flux,above_flare_flux_threshold,potential_flare_point,consecutive_potential_flare_points,flare_active,flare_start_mjd,flare_end_mjd,confirmed_sigma_delta,confirmed_sigma_threshold,confirmed_start_trigger,confirmed_flare_active,confirmed_flare_start_mjd,confirmed_flare_end_mjd,cadence,lookback_weeks,detection_method,quiescent_background_origin,quiescent_background_cache_path,flare_duration_seconds,streak_mean_flux,source_counts_0p2_5MeV,background_counts,mdp99_percent,mdp99_available,mdp99_reason
4FGL J1642.9+3948,556,557,60647.00001157408,1.36e-07,2.77e-08,1.94e-07,1.2847470085470086e-07,1.376666666666667e-07,1.2601943484710472e-08,1.376666666666667e-07,1.2601943484710472e-08,1.903e-07,1.903e-07,4.130000000000001e-07,False,False,False,0,False,,,-0.05476713805646147,2.0,False,False,,,weekly,10.0,both,cache,/home/lkoo/projects/AutomationDetection/DownloadedLC/incremental/quiescent_background_cache.csv,,,,,,False,not_in_flare_streak
4FGL J1642.9+3948,557,558,60654.00001157408,1.76e-07,4.35e-08,1.36e-07,1.2847470085470086e-07,1.376666666666667e-07,1.2601943484710472e-08,1.376666666666667e-07,1.2601943484710472e-08,1.903e-07,1.903e-07,4.130000000000001e-07,True,False,False,0,False,,,0.8464231074512246,2.0,False,False,,,weekly,10.0,both,cache,/home/lkoo/projects/AutomationDetection/DownloadedLC/incremental/quiescent_background_cache.csv,,,,,,False,not_in_flare_streak
4FGL J1642.9+3948,558,559,60661.00001157408,2.08e-07,5.75e-08,1.76e-07,1.2847470085470086e-07,1.376666666666667e-07,1.2601943484710472e-08,1.376666666666667e-07,1.2601943484710472e-08,1.903e-07,1.903e-07,4.130000000000001e-07,True,False,False,0,False,,,1.194829357725706,2.0,False,False,,,weekly,10.0,both,cache,/home/lkoo/projects/AutomationDetection/DownloadedLC/incremental/quiescent_background_cache.csv,,,,,,False,not_in_flare_streak
4FGL J1642.9+3948,559,560,60675.00001157408,1.09e-07,3.57e-08,2.08e-07,1.2847470085470086e-07,1.376666666666667e-07,1.2601943484710472e-08,1.376666666666667e-07,1.2601943484710472e-08,1.903e-07,1.903e-07,4.130000000000001e-07,False,False,False,0,False,,,-0.7571968536380044,2.0,False,False,,,weekly,10.0,both,cache,/home/lkoo/projects/AutomationDetection/DownloadedLC/incremental/quiescent_background_cache.csv,,,,,,False,not_in_flare_streak
4FGL J1642.9+3948,560,561,60682.00001157408,1.16e-07,2.64e-08,1.09e-07,1.2847470085470086e-07,1.376666666666667e-07,1.2601943484710472e-08,1.376666666666667e-07,1.2601943484710472e-08,1.903e-07,1.903e-07,4.130000000000001e-07,True,False,False,0,False,,,-0.7406513725371934,2.0,False,False,,,weekly,10.0,both,cache,/home/lkoo/projects/AutomationDetection/DownloadedLC/incremental/quiescent_background_cache.csv,,,,,,False,not_in_flare_streak
4FGL J1642.9+3948,561,562,60689.00001157408,7.86e-08,2.35e-08,1.16e-07,1.2847470085470086e-07,1.376666666666667e-07,1.2601943484710472e-08,1.376666666666667e-07,1.2601943484710472e-08,1.903e-07,1.903e-07,4.130000000000001e-07,False,False,False,0,False,,,-2.215081195232837,2.0,False,False,,,weekly,10.0,both,cache,/home/lkoo/projects/AutomationDetection/DownloadedLC/incremental/quiescent_background_cache.csv,,,,,,False,not_in_flare_streak
4FGL J1642.9+3948,562,563,60696.00001157408,1.3e-07,2.93e-08,7.86e-08,1.2847470085470086e-07,1.376666666666667e-07,1.2601943484710472e-08,1.376666666666667e-07,1.2601943484710472e-08,1.903e-07,1.903e-07,4.130000000000001e-07,True,False,False,0,False,,,-0.2403711143604664,2.0,False,False,,,weekly,10.0,both,cache,/home/lkoo/projects/AutomationDetection/DownloadedLC/incremental/quiescent_background_cache.csv,,,,,,False,not_in_flare_streak
4FGL J1642.9+3948,563,564,60703.00001157408,2.21e-07,4.06e-08,1.3e-07,1.2847470085470086e-07,1.376666666666667e-07,1.2601943484710472e-08,1.376666666666667e-07,1.2601943484710472e-08,1.903e-07,1.903e-07,4.130000000000001e-07,True,False,False,0,False,,,1.9602857023823845,2.0,False,False,,,weekly,10.0,both,cache,/home/lkoo/projects/AutomationDetection/DownloadedLC/incremental/quiescent_background_cache.csv,,,,,,False,not_in_flare_streak
4FGL J1642.9+3948,564,565,60710.00001157408,1.07e-07,3.71e-08,2.21e-07,1.2847470085470086e-07,1.376666666666667e-07,1.2601943484710472e-08,1.376666666666667e-07,1.2601943484710472e-08,1.903e-07,1.903e-07,4.130000000000001e-07,False,False,False,0,False,,,-0.7826749013828126,2.0,False,False,,,weekly,10.0,both,cache,/home/lkoo/projects/AutomationDetection/DownloadedLC/incremental/quiescent_background_cache.csv,,,,,,False,not_in_flare_streak
4FGL J1642.9+3948,565,566,60717.00001157408,1.66e-07,4.25e-08,1.07e-07,1.2847470085470086e-07,1.376666666666667e-07,1.2601943484710472e-08,1.376666666666667e-07,1.2601943484710472e-08,1.903e-07,1.903e-07,4.130000000000001e-07,True,False,False,0,False,,,0.6391604238124143,2.0,False,False,,,weekly,10.0,both,cache,/home/lkoo/projects/AutomationDetection/DownloadedLC/incremental/quiescent_background_cache.csv,,,,,,False,not_in_flare_streak
4FGL J1642.9+3948,566,567,60724.00001157408,2.79e-07,3.58e-08,1.66e-07,1.2847470085470086e-07,1.376666666666667e-07,1.2601943484710472e-08,1.376666666666667e-07,1.2601943484710472e-08,1.903e-07,1.903e-07,4.130000000000001e-07,True,False,False,0,False,,,3.723879863727137,2.0,True,True,60724.00001157408,60724.00001157408,weekly,10.0,both,cache,/home/lkoo/projects/AutomationDetection/DownloadedLC/incremental/quiescent_background_cache.csv,,,,,,False,not_in_flare_streak
4FGL J1642.9+3948,567,568,60731.00001157408,2.62e-07,3.29e-08,2.79e-07,1.2847470085470086e-07,1.376666666666667e-07,1.2601943484710472e-08,1.376666666666667e-07,1.2601943484710472e-08,1.903e-07,1.903e-07,4.130000000000001e-07,False,False,False,0,False,,,3.52909519391227,2.0,True,True,60724.00001157408,60731.00001157408,weekly,10.0,both,cache,/home/lkoo/projects/AutomationDetection/DownloadedLC/incremental/quiescent_background_cache.csv,,,,,,False,not_in_flare_streak
4FGL J1642.9+3948,568,569,60738.00001157408,1.44e-07,3.38e-08,2.62e-07,1.2847470085470086e-07,1.376666666666667e-07,1.2601943484710472e-08,1.376666666666667e-07,1.2601943484710472e-08,1.903e-07,1.903e-07,4.130000000000001e-07,False,False,False,0,False,,,0.17557074228037953,2.0,False,True,60724.00001157408,60738.00001157408,weekly,10.0,both,cache,/home/lkoo/projects/AutomationDetection/DownloadedLC/incremental/quiescent_background_cache.csv,,,,,,False,not_in_flare_streak
4FGL J1642.9+3948,569,570,60745.00001157408,1.79e-07,4.37e-08,1.44e-07,1.2847470085470086e-07,1.376666666666667e-07,1.2601943484710472e-08,1.376666666666667e-07,1.2601943484710472e-08,1.903e-07,1.903e-07,4.130000000000001e-07,True,False,False,0,False,,,0.9088093258404957,2.0,False,True,60724.00001157408,60745.00001157408,weekly,10.0,both,cache,/home/lkoo/projects/AutomationDetection/DownloadedLC/incremental/quiescent_background_cache.csv,,,,,,False,not_in_flare_streak
4FGL J1642.9+3948,570,571,60752.00001157408,1.25e-07,3e-08,1.79e-07,1.2847470085470086e-07,1.376666666666667e-07,1.2601943484710472e-08,1.376666666666667e-07,1.2601943484710472e-08,1.903e-07,1.903e-07,4.130000000000001e-07,False,False,False,0,False,,,-0.38927232946486245,2.0,False,False,,,weekly,10.0,both,cache,/home/lkoo/projects/AutomationDetection/DownloadedLC/incremental/quiescent_background_cache.csv,,,,,,False,not_in_flare_streak
4FGL J1642.9+3948,571,572,60759.00001157408,2.37e-07,3.62e-08,1.25e-07,1.2847470085470086e-07,1.376666666666667e-07,1.2601943484710472e-08,1.376666666666667e-07,1.2601943484710472e-08,1.903e-07,1.903e-07,4.130000000000001e-07,True,False,False,0,False,,,2.591476712103491,2.0,True,True,60759.00001157408,60759.00001157408,weekly,10.0,both,cache,/home/lkoo/projects/AutomationDetection/DownloadedLC/incremental/quiescent_background_cache.csv,,,,,,False,not_in_flare_streak
4FGL J1642.9+3948,572,573,60766.00001157408,2.18e-07,4.02e-08,2.37e-07,1.2847470085470086e-07,1.376666666666667e-07,1.2601943484710472e-08,1.376666666666667e-07,1.2601943484710472e-08,1.903e-07,1.903e-07,4.130000000000001e-07,False,False,False,0,False,,,1.9068436515165625,2.0,False,True,60759.00001157408,60766.00001157408,weekly,10.0,both,cache,/home/lkoo/projects/AutomationDetection/DownloadedLC/incremental/quiescent_background_cache.csv,,,,,,False,not_in_flare_streak
