Name,previous_bin_count,current_bin_count,new_point_mjd,new_point_flux,new_point_flux_error,previous_point_flux,average_flux_full_series,previous_quiescent_background,previous_quiescent_background_error,current_quiescent_background,current_quiescent_background_error,previous_detection_threshold,current_detection_threshold,flare_flux_threshold,above_previous_flux,above_flare_flux_threshold,potential_flare_point,consecutive_potential_flare_points,flare_active,flare_start_mjd,flare_end_mjd,confirmed_sigma_delta,confirmed_sigma_threshold,confirmed_start_trigger,confirmed_flare_active,confirmed_flare_start_mjd,confirmed_flare_end_mjd,cadence,lookback_weeks,detection_method,quiescent_background_origin,quiescent_background_cache_path,flare_duration_seconds,streak_mean_flux,source_counts_0p2_5MeV,background_counts,mdp99_percent,mdp99_available,mdp99_reason
4FGL J1740.5+5211,477,478,60633.00001157408,8.99e-08,2.67e-08,1.07e-07,8.528713438735176e-08,7.57913729508197e-08,1.367472415519374e-09,7.57913729508197e-08,1.367472415519374e-09,1.94595e-07,1.94595e-07,1.515827459016394e-07,False,False,False,0,False,,,0.527721318841871,2.0,False,False,,,weekly,10.0,both,cache,/home/lkoo/projects/AutomationDetection/DownloadedLC/incremental/quiescent_background_cache.csv,,,,,,False,not_in_flare_streak
4FGL J1740.5+5211,478,479,60647.00001157408,4.45e-08,2.35e-08,8.99e-08,8.528713438735176e-08,7.57913729508197e-08,1.367472415519374e-09,7.57913729508197e-08,1.367472415519374e-09,1.94595e-07,1.94595e-07,1.515827459016394e-07,False,False,False,0,False,,,-1.3292991087209094,2.0,False,False,,,weekly,10.0,both,cache,/home/lkoo/projects/AutomationDetection/DownloadedLC/incremental/quiescent_background_cache.csv,,,,,,False,not_in_flare_streak
4FGL J1740.5+5211,479,480,60654.00001157408,3.47e-08,2.67e-08,4.45e-08,8.528713438735176e-08,7.57913729508197e-08,1.367472415519374e-09,7.57913729508197e-08,1.367472415519374e-09,1.94595e-07,1.94595e-07,1.515827459016394e-07,False,False,False,0,False,,,-1.536988216574172,2.0,False,False,,,weekly,10.0,both,cache,/home/lkoo/projects/AutomationDetection/DownloadedLC/incremental/quiescent_background_cache.csv,,,,,,False,not_in_flare_streak
4FGL J1740.5+5211,480,481,60661.00001157408,3.93e-08,2.55e-08,3.47e-08,8.528713438735176e-08,7.57913729508197e-08,1.367472415519374e-09,7.57913729508197e-08,1.367472415519374e-09,1.94595e-07,1.94595e-07,1.515827459016394e-07,True,False,False,0,False,,,-1.428980985669667,2.0,False,False,,,weekly,10.0,both,cache,/home/lkoo/projects/AutomationDetection/DownloadedLC/incremental/quiescent_background_cache.csv,,,,,,False,not_in_flare_streak
4FGL J1740.5+5211,481,482,60675.00001157408,2.62e-08,2.23e-08,3.93e-08,8.528713438735176e-08,7.57913729508197e-08,1.367472415519374e-09,7.57913729508197e-08,1.367472415519374e-09,1.94595e-07,1.94595e-07,1.515827459016394e-07,False,False,False,0,False,,,-2.219658960229597,2.0,False,False,,,weekly,10.0,both,cache,/home/lkoo/projects/AutomationDetection/DownloadedLC/incremental/quiescent_background_cache.csv,,,,,,False,not_in_flare_streak
4FGL J1740.5+5211,482,483,60682.00001157408,1.03e-07,2.6e-08,2.62e-08,8.528713438735176e-08,7.57913729508197e-08,1.367472415519374e-09,7.57913729508197e-08,1.367472415519374e-09,1.94595e-07,1.94595e-07,1.515827459016394e-07,True,False,False,0,False,,,1.0450412345364921,2.0,False,False,,,weekly,10.0,both,cache,/home/lkoo/projects/AutomationDetection/DownloadedLC/incremental/quiescent_background_cache.csv,,,,,,False,not_in_flare_streak
4FGL J1740.5+5211,483,484,60689.00001157408,4.59e-08,1.92e-08,1.03e-07,8.528713438735176e-08,7.57913729508197e-08,1.367472415519374e-09,7.57913729508197e-08,1.367472415519374e-09,1.94595e-07,1.94595e-07,1.515827459016394e-07,False,False,False,0,False,,,-1.552908644297515,2.0,False,False,,,weekly,10.0,both,cache,/home/lkoo/projects/AutomationDetection/DownloadedLC/incremental/quiescent_background_cache.csv,,,,,,False,not_in_flare_streak
4FGL J1740.5+5211,484,485,60696.00001157408,1.39e-07,3.21e-08,4.59e-08,8.528713438735176e-08,7.57913729508197e-08,1.367472415519374e-09,7.57913729508197e-08,1.367472415519374e-09,1.94595e-07,1.94595e-07,1.515827459016394e-07,True,False,False,0,False,,,1.9673317667226713,2.0,False,False,,,weekly,10.0,both,cache,/home/lkoo/projects/AutomationDetection/DownloadedLC/incremental/quiescent_background_cache.csv,,,,,,False,not_in_flare_streak
4FGL J1740.5+5211,485,486,60703.00001157408,1.08e-07,3.71e-08,1.39e-07,8.528713438735176e-08,7.57913729508197e-08,1.367472415519374e-09,7.57913729508197e-08,1.367472415519374e-09,1.94595e-07,1.94595e-07,1.515827459016394e-07,False,False,False,0,False,,,0.8675679275524854,2.0,False,False,,,weekly,10.0,both,cache,/home/lkoo/projects/AutomationDetection/DownloadedLC/incremental/quiescent_background_cache.csv,,,,,,False,not_in_flare_streak
4FGL J1740.5+5211,486,487,60710.00001157408,4.89e-08,3.77e-08,1.08e-07,8.528713438735176e-08,7.57913729508197e-08,1.367472415519374e-09,7.57913729508197e-08,1.367472415519374e-09,1.94595e-07,1.94595e-07,1.515827459016394e-07,False,False,False,0,False,,,-0.7128302386515631,2.0,False,False,,,weekly,10.0,both,cache,/home/lkoo/projects/AutomationDetection/DownloadedLC/incremental/quiescent_background_cache.csv,,,,,,False,not_in_flare_streak
4FGL J1740.5+5211,487,488,60717.00001157408,1.74e-07,4.15e-08,4.89e-08,8.528713438735176e-08,7.57913729508197e-08,1.367472415519374e-09,7.57913729508197e-08,1.367472415519374e-09,1.94595e-07,1.94595e-07,1.515827459016394e-07,True,True,True,1,False,60717.00001157408,,2.365189254312687,2.0,True,True,60717.00001157408,60717.00001157408,weekly,10.0,both,cache,/home/lkoo/projects/AutomationDetection/DownloadedLC/incremental/quiescent_background_cache.csv,604800.0,1.74e-07,249.90041767526327,151200.0,2226.914543302902,True,ok
4FGL J1740.5+5211,488,489,60724.00001157408,9.28e-08,2.81e-08,1.74e-07,8.528713438735176e-08,7.57913729508197e-08,1.367472415519374e-09,7.57913729508197e-08,1.367472415519374e-09,1.94595e-07,1.94595e-07,1.515827459016394e-07,False,False,False,0,False,,,0.6045737562835887,2.0,False,True,60717.00001157408,60724.00001157408,weekly,10.0,both,cache,/home/lkoo/projects/AutomationDetection/DownloadedLC/incremental/quiescent_background_cache.csv,,,,,,False,not_in_flare_streak
