Name,weeks,potential_points,active_flare_weeks,latest_new_point_mjd,latest_new_point_flux,latest_flare_flux_threshold,latest_potential_flare_point,latest_flare_active,latest_mdp99_percent,latest_mdp99_available,latest_potential_mdp99_percent,best_potential_mdp99_percent,latest_active_mdp99_percent,best_active_mdp99_percent,peak_potential_flux,mean_potential_flux,source_average_flux,latest_new_point_flux_cosi,latest_threshold_cosi_flux,cadence_run,lookback_weeks_run,detection_method_run,confirmed_flare_weeks,latest_confirmed_flare_active,latest_confirmed_sigma_delta,flare_threshold_multiplier_run,latest_flaring_downward_steps,omit_from_attention,quiescent_background_origin,scan_csv,source_json,flare_plot,potential_flare_plot,confirmed_flare_plot
4FGL J0538.8-4405,29,1,0,60850.00001157408,1.14e-07,3.4070000000000003e-07,False,False,,False,,1269.5959111117243,,,,,8.341242257335156e-05,4.835980948238277e-05,0.00014452795693550713,weekly,30.0,both,8,False,-1.8549386617309773,2.0,0,False,cache,DownloadedLC/incremental/4FGL_J0538.8-4405_incremental_scan_thr2p0.csv,Sources/4FGL_J0538.8-4405.json,,,
4FGL J0227.2+3928,29,0,0,60619.00001157408,1.04e-07,1.413190476190476e-07,False,False,,False,,,,,,,0.00016762224429710826,0.00024213503198424808,0.00032902203956943816,weekly,30.0,both,0,False,0.6440267026671003,2.0,0,False,cache,DownloadedLC/incremental/4FGL_J0227.2+3928_incremental_scan_thr2p0.csv,Sources/4FGL_J0227.2+3928.json,,,
4FGL J2143.5+1743,29,0,0,60745.00001157408,1.03e-07,2.4048100719424466e-07,False,False,,False,,,,,,,0.00015257383456004385,0.00010285087423778396,0.00024013283327680465,weekly,30.0,both,0,False,-0.36330441874349945,2.0,0,False,cache,DownloadedLC/incremental/4FGL_J2143.5+1743_incremental_scan_thr2p0.csv,Sources/4FGL_J2143.5+1743.json,,,
4FGL J2229.7-0832,29,3,1,60843.00001157408,9.9e-08,2.1768894009216593e-07,False,False,387.1382741656761,True,387.1382741656761,387.1382741656761,387.1382741656761,387.1382741656761,0.0005235803425224611,0.0003350483261820687,0.00010578931353257712,7.999144121870934e-05,0.0001758914349024811,weekly,30.0,both,5,False,-0.16874083160323658,2.0,0,False,cache,DownloadedLC/incremental/4FGL_J2229.7-0832_incremental_scan_thr2p0.csv,Sources/4FGL_J2229.7-0832.json,,,
4FGL J2211.2-1325,29,13,7,60843.00001157408,9.36e-08,2.8392727272727274e-07,False,False,152.6728749300323,True,152.6728749300323,152.6728749300323,152.6728749300323,152.6728749300323,0.0009193855642971162,0.000513383262822194,0.0001375751386164013,9.5722456972425e-05,0.0002903655571253669,weekly,30.0,both,20,False,-1.208144113973726,2.0,0,False,cache,DownloadedLC/incremental/4FGL_J2211.2-1325_incremental_scan_thr2p0.csv,Sources/4FGL_J2211.2-1325.json,,,
4FGL J1512.8-0906,29,0,0,60850.00001157408,8.78e-08,9.205508997429306e-07,False,False,,False,,,,,,,0.0002583128031890097,3.794656642481313e-05,0.00039785587545007524,weekly,30.0,both,0,False,-14.041831757301935,2.0,0,False,cache,DownloadedLC/incremental/4FGL_J1512.8-0906_incremental_scan_thr2p0.csv,Sources/4FGL_J1512.8-0906.json,,,
4FGL J1248.9+4840,29,1,0,60773.00001157408,8.62e-08,1.0416821428571429e-07,False,False,,False,,148.8645106954178,,,,,0.000558952822565403,0.0008895342400693757,0.0010749558391418416,weekly,30.0,both,0,False,1.0420652542763504,2.0,0,False,cache,DownloadedLC/incremental/4FGL_J1248.9+4840_incremental_scan_thr2p0.csv,Sources/4FGL_J1248.9+4840.json,,,
4FGL J0841.3+7053,29,0,0,60843.00001157408,7.27e-08,2.427492069632496e-07,False,False,,False,,,,,,,0.00019057540035632766,0.00010036772580813826,0.00033513323032504044,weekly,30.0,both,0,False,-1.7998358701717896,2.0,0,False,cache,DownloadedLC/incremental/4FGL_J0841.3+7053_incremental_scan_thr2p0.csv,Sources/4FGL_J0841.3+7053.json,,,
4FGL J0403.9-3605,29,5,2,60843.00001157408,6.44e-08,1.265538461538462e-07,False,False,1831.182047173277,True,1831.182047173277,1831.182047173277,1831.182047173277,1831.182047173277,7.279305664641565e-05,6.190811359648433e-05,7.332626902591702e-05,2.190594788798676e-05,4.304785650419952e-05,weekly,30.0,both,8,False,0.034448729768097736,2.0,0,False,cache,DownloadedLC/incremental/4FGL_J0403.9-3605_incremental_scan_thr2p0.csv,Sources/4FGL_J0403.9-3605.json,,,
4FGL J1332.0-0509,29,0,0,60850.00001157408,6.15e-08,2.839942005420054e-07,False,False,,False,,,,,,,0.00012045095536515351,4.852532385283379e-05,0.00022407984640044617,weekly,30.0,both,0,False,-3.294324848689986,2.0,0,False,cache,DownloadedLC/incremental/4FGL_J1332.0-0509_incremental_scan_thr2p0.csv,Sources/4FGL_J1332.0-0509.json,,,
4FGL J0625.8-5441,29,0,0,60787.00001157408,5.93e-08,1.171588235294118e-07,False,False,,False,,,,,,,0.0005843739326743911,0.000551212471175183,0.0010890287459970362,weekly,30.0,both,0,False,0.018572787157709953,2.0,0,False,cache,DownloadedLC/incremental/4FGL_J0625.8-5441_incremental_scan_thr2p0.csv,Sources/4FGL_J0625.8-5441.json,,,
4FGL J1740.5+5211,29,1,0,60843.00001157408,5.21e-08,1.5158274590163938e-07,False,False,,False,,2226.914543302902,,,,,4.916367012708041e-05,3.00329848343545e-05,8.737969882559974e-05,weekly,30.0,both,6,False,-0.9855420575186229,2.0,0,False,cache,DownloadedLC/incremental/4FGL_J1740.5+5211_incremental_scan_thr2p0.csv,Sources/4FGL_J1740.5+5211.json,,,
4FGL J2327.5+0939,29,1,0,60850.00001157408,4.71e-08,1.680666666666667e-07,False,False,,False,,388.6098332416569,,,,,0.00022227812195352078,0.00011306785735633776,0.0004034594032488713,weekly,30.0,both,2,False,-1.2724073052359728,2.0,0,False,cache,DownloadedLC/incremental/4FGL_J2327.5+0939_incremental_scan_thr2p0.csv,Sources/4FGL_J2327.5+0939.json,,,
4FGL J0217.4+7352,29,6,3,60689.00001157408,4.34e-08,2.383684210526316e-07,False,False,73.39758003597409,True,73.39758003597409,73.39758003597409,73.39758003597409,73.39758003597409,0.0027077331817334017,0.001368252422410739,0.0003533153680762278,0.0001387433531136123,0.0007620284334847808,weekly,30.0,both,7,False,-2.5927845092830495,2.0,0,False,cache,DownloadedLC/incremental/4FGL_J0217.4+7352_incremental_scan_thr2p0.csv,Sources/4FGL_J0217.4+7352.json,,,
4FGL J1224.9+2122,29,0,0,60850.00001157408,4.24e-08,5.114882831858409e-07,False,False,,False,,,,,,,0.00011038492816447398,1.4280764282592945e-05,0.0001722746133369137,weekly,30.0,both,0,False,-6.1548354100428275,2.0,0,False,cache,DownloadedLC/incremental/4FGL_J1224.9+2122_incremental_scan_thr2p0.csv,Sources/4FGL_J1224.9+2122.json,,,
4FGL J0539.9-2839,30,9,7,60843.00001157408,3.85e-08,1.641948554913295e-07,False,False,79.88154773801165,True,79.88154773801165,79.88154773801165,79.88154773801165,79.88154773801165,0.0018033736663388067,0.0009315486938015079,0.00034505863117350374,0.00012245129833164737,0.0005222304736179355,weekly,30.0,both,10,False,-1.6526378983063292,2.0,0,False,cache,DownloadedLC/incremental/4FGL_J0539.9-2839_incremental_scan_thr2p0.csv,Sources/4FGL_J0539.9-2839.json,,,
4FGL J1626.0-2950,29,7,0,60829.00001157408,3.6e-08,2.6785e-07,False,False,,False,,392.66258970269706,,,,,0.00014519802719228662,3.4159776362059326e-05,0.00025415822496048865,weekly,30.0,both,2,False,-2.2667702612515632,2.0,0,False,cache,DownloadedLC/incremental/4FGL_J1626.0-2950_incremental_scan_thr2p0.csv,Sources/4FGL_J1626.0-2950.json,,,
4FGL J1044.6+8053,32,2,0,60836.00001157408,3.52e-08,1.111496812749004e-07,False,False,,False,,1518.0167741011498,,,,,5.069713327541443e-05,3.1228695039111625e-05,9.860964489285001e-05,weekly,30.0,both,3,False,-0.8872610294538671,2.0,0,False,cache,DownloadedLC/incremental/4FGL_J1044.6+8053_incremental_scan_thr2p0.csv,Sources/4FGL_J1044.6+8053.json,,,
4FGL J2147.3-7536,29,0,0,60633.00001157408,3.06e-08,2.752759206798868e-07,False,False,,False,,,,,,,0.00010497458525027386,1.9971046176161533e-05,0.0001796584353948823,weekly,30.0,both,0,False,-5.449785044575574,2.0,0,False,cache,DownloadedLC/incremental/4FGL_J2147.3-7536_incremental_scan_thr2p0.csv,Sources/4FGL_J2147.3-7536.json,,,
4FGL J1615.6+2130,29,0,0,60815.00001157408,2.93e-08,1.4549476635514018e-07,False,False,,False,,,,,,,0.0008581888068159021,0.00034420006706553576,0.0017091914108233344,weekly,30.0,both,0,False,-1.7108024957567647,2.0,0,False,cache,DownloadedLC/incremental/4FGL_J1615.6+2130_incremental_scan_thr2p0.csv,Sources/4FGL_J1615.6+2130.json,,,
4FGL J0920.3-0443,29,2,0,60801.00001157408,2.77e-08,1.3716e-07,False,False,,False,,266.00549898820026,,,,,0.00032908601788583715,0.00012840120004137953,0.000635794534212116,weekly,30.0,both,0,False,-1.7048414626947328,2.0,0,False,cache,DownloadedLC/incremental/4FGL_J0920.3-0443_incremental_scan_thr2p0.csv,Sources/4FGL_J0920.3-0443.json,,,
4FGL J1153.4+4931,29,0,0,60836.00001157408,2.71e-08,1.430068604651163e-07,False,False,,False,,,,,,,7.73580433786346e-05,2.5372389204441025e-05,0.0001338902480673845,weekly,30.0,both,0,False,-2.762281545076628,2.0,0,False,cache,DownloadedLC/incremental/4FGL_J1153.4+4931_incremental_scan_thr2p0.csv,Sources/4FGL_J1153.4+4931.json,,,
4FGL J1849.2+6705,29,0,0,60843.00001157408,2.62e-08,1.3168124137931038e-07,False,False,,False,,,,,,,3.0466128391912254e-05,9.32092868927846e-06,4.684700231344336e-05,weekly,30.0,both,0,False,-2.8307414455101245,2.0,0,False,cache,DownloadedLC/incremental/4FGL_J1849.2+6705_incremental_scan_thr2p0.csv,Sources/4FGL_J1849.2+6705.json,,,
4FGL J0044.2-8424,29,1,0,60745.00001157408,8.56e-09,1.318e-07,False,False,,False,,553.8441034381029,,,,,0.00023271972433553358,2.4883605216210964e-05,0.0003831377532122202,weekly,30.0,both,0,False,-4.307762176604225,2.0,0,False,cache,DownloadedLC/incremental/4FGL_J0044.2-8424_incremental_scan_thr2p0.csv,Sources/4FGL_J0044.2-8424.json,,,
4FGL J2056.2-4714,29,0,0,60787.00001157408,1.21e-09,2.5735985890652556e-07,False,False,,False,,,,,,,8.223482001687705e-05,4.783177407263152e-07,0.00010173536055025831,weekly,30.0,both,0,False,-58.99139116058399,2.0,0,False,cache,DownloadedLC/incremental/4FGL_J2056.2-4714_incremental_scan_thr2p0.csv,Sources/4FGL_J2056.2-4714.json,,,
4FGL J1159.5+2914,29,4,2,60850.00001157408,1.29e-06,1.1460000000000001e-06,True,True,329.7354437950601,True,329.7354437950601,329.7354437950601,329.7354437950601,329.7354437950601,0.00039471195070026906,0.00034114390024808964,6.271575312395049e-05,0.0002909590950876269,0.00025847994028714767,weekly,30.0,both,20,True,10.303861315923696,3.0,1,False,cache,DownloadedLC/incremental/4FGL_J1159.5+2914_incremental_scan_thr3p0.csv,Sources/4FGL_J1159.5+2914.json,,,
4FGL J0224.2+0700,29,2,0,60794.00001157408,2.81e-07,2.0540603773584908e-07,True,False,,False,,401.1160946665335,,,,,0.000153852143765911,0.000547347967168943,0.0004001016982168833,weekly,30.0,both,8,True,1.4063159245473715,3.0,0,False,cache,DownloadedLC/incremental/4FGL_J0224.2+0700_incremental_scan_thr3p0.csv,Sources/4FGL_J0224.2+0700.json,,,
4FGL J1229.0+0202,29,2,0,60850.00001157408,5.4e-07,1.4758125e-06,False,False,,False,,38.26855081314641,,,,,0.0009604726445804383,0.0016381552601439052,0.004477055573816902,weekly,30.0,both,20,True,0.8384959024397711,3.0,0,False,cache,DownloadedLC/incremental/4FGL_J1229.0+0202_incremental_scan_thr3p0.csv,Sources/4FGL_J1229.0+0202.json,,,
4FGL J2232.6+1143,29,2,0,60850.00001157408,5.2e-07,1.1254615384615386e-06,False,False,,False,,659.5998177534343,,,,,0.00015485950992271804,0.0001305261951410176,0.000282504254601809,weekly,30.0,both,22,True,2.630456091077252,3.0,0,False,cache,DownloadedLC/incremental/4FGL_J2232.6+1143_incremental_scan_thr3p0.csv,Sources/4FGL_J2232.6+1143.json,,,
4FGL J2253.9+1609,29,0,0,60850.00001157408,4.82e-07,1.2152400000000005e-06,False,False,,False,,,,,,,0.0004830491378091973,0.00018167943573794753,0.00045805833503357565,weekly,30.0,both,9,True,1.5049522815915808,3.0,0,False,cache,DownloadedLC/incremental/4FGL_J2253.9+1609_incremental_scan_thr3p0.csv,Sources/4FGL_J2253.9+1609.json,,,
4FGL J1357.1+1921,29,0,0,60731.00001157408,2.03e-07,2.145176470588235e-07,False,False,,False,,,,,,,0.000101729047578724,0.0002817161356530879,0.000297699914082782,weekly,30.0,both,1,True,2.256102573889374,3.0,0,False,cache,DownloadedLC/incremental/4FGL_J1357.1+1921_incremental_scan_thr3p0.csv,Sources/4FGL_J1357.1+1921.json,,,
4FGL J1642.9+3948,29,0,0,60850.00001157408,1.68e-07,4.373400000000002e-07,False,False,,False,,,,,,,0.00021207907001764676,0.000277325290706532,0.0007219371585571117,weekly,30.0,both,11,True,0.4983312628733244,3.0,0,False,cache,DownloadedLC/incremental/4FGL_J1642.9+3948_incremental_scan_thr3p0.csv,Sources/4FGL_J1642.9+3948.json,,,
4FGL J2202.7+4216,29,1,0,60850.00001157408,3.38e-07,8.988214285714287e-07,False,False,,False,,447.79842812930895,,,,,0.00013535847990209148,9.962473724107902e-05,0.0002649255877162126,weekly,30.0,both,11,False,0.9956014694611727,3.0,0,False,cache,DownloadedLC/incremental/4FGL_J2202.7+4216_incremental_scan_thr3p0.csv,Sources/4FGL_J2202.7+4216.json,,,
4FGL J1129.8-1447,29,1,0,60850.00001157408,3.09e-07,7.645714285714287e-07,False,False,,False,,170.91981469330065,,,,,0.0003987449847774464,0.0005181796639349913,0.0012821532877392854,weekly,30.0,both,12,False,1.346269379199155,3.0,0,False,cache,DownloadedLC/incremental/4FGL_J1129.8-1447_incremental_scan_thr3p0.csv,Sources/4FGL_J1129.8-1447.json,,,
4FGL J1941.3-6210,29,2,0,60843.00001157408,1.76e-07,2.8419630252100843e-07,False,False,,False,,313.8896534474489,,,,,0.00023952590170594874,0.00018179939773034422,0.0002935608899744889,weekly,30.0,both,1,False,0.7454326413317841,3.0,0,False,cache,DownloadedLC/incremental/4FGL_J1941.3-6210_incremental_scan_thr3p0.csv,Sources/4FGL_J1941.3-6210.json,,,
4FGL J1256.1-0547,29,0,0,60850.00001157408,1.63e-07,1.5832272963400239e-06,False,False,,False,,,,,,,0.00018138129828461876,5.070844942896363e-05,0.0004925337502516131,weekly,30.0,both,0,False,-10.515179458344734,3.0,0,False,cache,DownloadedLC/incremental/4FGL_J1256.1-0547_incremental_scan_thr3p0.csv,Sources/4FGL_J1256.1-0547.json,,,
4FGL J1814.4+2953,29,0,0,60780.00001157408,1.52e-07,2.463755172413793e-07,False,False,,False,,,,,,,0.000510368447572443,0.0009173951903076862,0.0014869981218869064,weekly,30.0,both,0,False,1.5277820490420393,3.0,0,False,cache,DownloadedLC/incremental/4FGL_J1814.4+2953_incremental_scan_thr3p0.csv,Sources/4FGL_J1814.4+2953.json,,,
4FGL J1800.6+7828,29,1,0,60850.00001157408,1.33e-07,2.1131052631578948e-07,False,False,,False,,2569.9454653308744,,,,,4.183907829549679e-05,4.4896793912576236e-05,7.133206880870689e-05,weekly,30.0,both,14,False,1.7374313108035964,3.0,0,False,cache,DownloadedLC/incremental/4FGL_J1800.6+7828_incremental_scan_thr3p0.csv,Sources/4FGL_J1800.6+7828.json,,,
4FGL J0530.9+1332,29,1,0,60850.00001157408,1.21e-07,2.5968144230769234e-07,False,False,,False,,405.38748634961496,,,,,0.00020033117937064476,0.00020016402759208613,0.0004295775486217326,weekly,30.0,both,0,False,0.30989688624843303,3.0,0,False,cache,DownloadedLC/incremental/4FGL_J0530.9+1332_incremental_scan_thr3p0.csv,Sources/4FGL_J0530.9+1332.json,,,
4FGL J0836.2+2141,29,0,0,60773.00001157408,1.2e-07,2.2556675000000007e-07,False,False,,False,,,,,,,0.0014569476124097122,0.0022463260569979535,0.004222470567644528,weekly,30.0,both,0,False,0.8672276880859531,3.0,0,False,cache,DownloadedLC/incremental/4FGL_J0836.2+2141_incremental_scan_thr3p0.csv,Sources/4FGL_J0836.2+2141.json,,,
4FGL J2151.8-3027,29,0,0,60850.00001157408,1.18e-07,3.8112078740157484e-07,False,False,,False,,,,,,,0.00043610574040681176,0.00036938563981454646,0.0011930554737369023,weekly,30.0,both,0,False,-0.1326537813128587,3.0,0,False,cache,DownloadedLC/incremental/4FGL_J2151.8-3027_incremental_scan_thr3p0.csv,Sources/4FGL_J2151.8-3027.json,,,
4FGL J0538.8-4405,29,0,0,60850.00001157408,1.14e-07,5.110500000000001e-07,False,False,,False,,,,,,,8.341242257335156e-05,4.835980948238277e-05,0.00021679193540326069,weekly,30.0,both,8,False,-1.8549386617309773,3.0,0,False,cache,DownloadedLC/incremental/4FGL_J0538.8-4405_incremental_scan_thr3p0.csv,Sources/4FGL_J0538.8-4405.json,,,
4FGL J0227.2+3928,29,0,0,60619.00001157408,1.04e-07,2.119785714285714e-07,False,False,,False,,,,,,,0.00016762224429710826,0.00024213503198424808,0.0004935330593541572,weekly,30.0,both,0,False,0.6440267026671003,3.0,0,False,cache,DownloadedLC/incremental/4FGL_J0227.2+3928_incremental_scan_thr3p0.csv,Sources/4FGL_J0227.2+3928.json,,,
4FGL J2143.5+1743,29,0,0,60745.00001157408,1.03e-07,3.60721510791367e-07,False,False,,False,,,,,,,0.00015257383456004385,0.00010285087423778396,0.000360199249915207,weekly,30.0,both,0,False,-0.36330441874349945,3.0,0,False,cache,DownloadedLC/incremental/4FGL_J2143.5+1743_incremental_scan_thr3p0.csv,Sources/4FGL_J2143.5+1743.json,,,
4FGL J2229.7-0832,29,1,0,60843.00001157408,9.9e-08,3.265334101382489e-07,False,False,,False,,429.75222619858266,,,,,0.00010578931353257712,7.999144121870934e-05,0.00026383715235372165,weekly,30.0,both,5,False,-0.16874083160323658,3.0,0,False,cache,DownloadedLC/incremental/4FGL_J2229.7-0832_incremental_scan_thr3p0.csv,Sources/4FGL_J2229.7-0832.json,,,
4FGL J2211.2-1325,29,6,0,60843.00001157408,9.36e-08,4.258909090909091e-07,False,False,,False,,188.57456466242832,,,,,0.0001375751386164013,9.5722456972425e-05,0.0004355483356880504,weekly,30.0,both,20,False,-1.208144113973726,3.0,0,False,cache,DownloadedLC/incremental/4FGL_J2211.2-1325_incremental_scan_thr3p0.csv,Sources/4FGL_J2211.2-1325.json,,,
4FGL J1512.8-0906,29,0,0,60850.00001157408,8.78e-08,1.380826349614396e-06,False,False,,False,,,,,,,0.0002583128031890097,3.794656642481313e-05,0.0005967838131751129,weekly,30.0,both,0,False,-14.041831757301935,3.0,0,False,cache,DownloadedLC/incremental/4FGL_J1512.8-0906_incremental_scan_thr3p0.csv,Sources/4FGL_J1512.8-0906.json,,,
4FGL J1248.9+4840,29,0,0,60773.00001157408,8.62e-08,1.5625232142857145e-07,False,False,,False,,,,,,,0.000558952822565403,0.0008895342400693757,0.0016124337587127625,weekly,30.0,both,0,False,1.0420652542763504,3.0,0,False,cache,DownloadedLC/incremental/4FGL_J1248.9+4840_incremental_scan_thr3p0.csv,Sources/4FGL_J1248.9+4840.json,,,
4FGL J0841.3+7053,29,0,0,60843.00001157408,7.27e-08,3.6412381044487437e-07,False,False,,False,,,,,,,0.00019057540035632766,0.00010036772580813826,0.0005026998454875607,weekly,30.0,both,0,False,-1.7998358701717896,3.0,0,False,cache,DownloadedLC/incremental/4FGL_J0841.3+7053_incremental_scan_thr3p0.csv,Sources/4FGL_J0841.3+7053.json,,,
4FGL J0403.9-3605,29,2,0,60843.00001157408,6.44e-08,1.898307692307693e-07,False,False,,False,,2244.564756398527,,,,,7.332626902591702e-05,2.190594788798676e-05,6.457178475629928e-05,weekly,30.0,both,8,False,0.034448729768097736,3.0,0,False,cache,DownloadedLC/incremental/4FGL_J0403.9-3605_incremental_scan_thr3p0.csv,Sources/4FGL_J0403.9-3605.json,,,
4FGL J1332.0-0509,29,0,0,60850.00001157408,6.15e-08,4.259913008130081e-07,False,False,,False,,,,,,,0.00012045095536515351,4.852532385283379e-05,0.00033611976960066923,weekly,30.0,both,0,False,-3.294324848689986,3.0,0,False,cache,DownloadedLC/incremental/4FGL_J1332.0-0509_incremental_scan_thr3p0.csv,Sources/4FGL_J1332.0-0509.json,,,
4FGL J0625.8-5441,29,0,0,60787.00001157408,5.93e-08,1.757382352941177e-07,False,False,,False,,,,,,,0.0005843739326743911,0.000551212471175183,0.0016335431189955544,weekly,30.0,both,0,False,0.018572787157709953,3.0,0,False,cache,DownloadedLC/incremental/4FGL_J0625.8-5441_incremental_scan_thr3p0.csv,Sources/4FGL_J0625.8-5441.json,,,
4FGL J1740.5+5211,29,0,0,60843.00001157408,5.21e-08,2.2737411885245905e-07,False,False,,False,,,,,,,4.916367012708041e-05,3.00329848343545e-05,0.0001310695482383996,weekly,30.0,both,6,False,-0.9855420575186229,3.0,0,False,cache,DownloadedLC/incremental/4FGL_J1740.5+5211_incremental_scan_thr3p0.csv,Sources/4FGL_J1740.5+5211.json,,,
4FGL J2327.5+0939,29,0,0,60850.00001157408,4.71e-08,2.5210000000000004e-07,False,False,,False,,,,,,,0.00022227812195352078,0.00011306785735633776,0.0006051891048733069,weekly,30.0,both,2,False,-1.2724073052359728,3.0,0,False,cache,DownloadedLC/incremental/4FGL_J2327.5+0939_incremental_scan_thr3p0.csv,Sources/4FGL_J2327.5+0939.json,,,
4FGL J0217.4+7352,29,2,0,60689.00001157408,4.34e-08,3.5755263157894743e-07,False,False,,False,,78.33535492186438,,,,,0.0003533153680762278,0.0001387433531136123,0.0011430426502271713,weekly,30.0,both,7,False,-2.5927845092830495,3.0,0,False,cache,DownloadedLC/incremental/4FGL_J0217.4+7352_incremental_scan_thr3p0.csv,Sources/4FGL_J0217.4+7352.json,,,
4FGL J1224.9+2122,29,0,0,60850.00001157408,4.24e-08,7.672324247787614e-07,False,False,,False,,,,,,,0.00011038492816447398,1.4280764282592945e-05,0.00025841192000537055,weekly,30.0,both,0,False,-6.1548354100428275,3.0,0,False,cache,DownloadedLC/incremental/4FGL_J1224.9+2122_incremental_scan_thr3p0.csv,Sources/4FGL_J1224.9+2122.json,,,
4FGL J0539.9-2839,30,5,1,60843.00001157408,3.85e-08,2.4629228323699425e-07,False,False,105.78035681143494,True,105.78035681143494,105.78035681143494,105.78035681143494,105.78035681143494,0.0018033736663388067,0.0012213324301130544,0.00034505863117350374,0.00012245129833164737,0.0007833457104269032,weekly,30.0,both,10,False,-1.6526378983063292,3.0,0,False,cache,DownloadedLC/incremental/4FGL_J0539.9-2839_incremental_scan_thr3p0.csv,Sources/4FGL_J0539.9-2839.json,,,
4FGL J1626.0-2950,29,2,0,60829.00001157408,3.6e-08,4.01775e-07,False,False,,False,,414.99746425866783,,,,,0.00014519802719228662,3.4159776362059326e-05,0.00038123733744073294,weekly,30.0,both,2,False,-2.2667702612515632,3.0,0,False,cache,DownloadedLC/incremental/4FGL_J1626.0-2950_incremental_scan_thr3p0.csv,Sources/4FGL_J1626.0-2950.json,,,
4FGL J1044.6+8053,32,0,0,60836.00001157408,3.52e-08,1.6672452191235058e-07,False,False,,False,,,,,,,5.069713327541443e-05,3.1228695039111625e-05,0.00014791446733927502,weekly,30.0,both,3,False,-0.8872610294538671,3.0,0,False,cache,DownloadedLC/incremental/4FGL_J1044.6+8053_incremental_scan_thr3p0.csv,Sources/4FGL_J1044.6+8053.json,,,
4FGL J2147.3-7536,29,0,0,60633.00001157408,3.06e-08,4.129138810198302e-07,False,False,,False,,,,,,,0.00010497458525027386,1.9971046176161533e-05,0.00026948765309232344,weekly,30.0,both,0,False,-5.449785044575574,3.0,0,False,cache,DownloadedLC/incremental/4FGL_J2147.3-7536_incremental_scan_thr3p0.csv,Sources/4FGL_J2147.3-7536.json,,,
4FGL J1615.6+2130,29,0,0,60815.00001157408,2.93e-08,2.1824214953271028e-07,False,False,,False,,,,,,,0.0008581888068159021,0.00034420006706553576,0.0025637871162350018,weekly,30.0,both,0,False,-1.7108024957567647,3.0,0,False,cache,DownloadedLC/incremental/4FGL_J1615.6+2130_incremental_scan_thr3p0.csv,Sources/4FGL_J1615.6+2130.json,,,
4FGL J0920.3-0443,29,0,0,60801.00001157408,2.77e-08,2.0574e-07,False,False,,False,,,,,,,0.00032908601788583715,0.00012840120004137953,0.000953691801318174,weekly,30.0,both,0,False,-1.7048414626947328,3.0,0,False,cache,DownloadedLC/incremental/4FGL_J0920.3-0443_incremental_scan_thr3p0.csv,Sources/4FGL_J0920.3-0443.json,,,
4FGL J1153.4+4931,29,0,0,60836.00001157408,2.71e-08,2.1451029069767444e-07,False,False,,False,,,,,,,7.73580433786346e-05,2.5372389204441025e-05,0.00020083537210107677,weekly,30.0,both,0,False,-2.762281545076628,3.0,0,False,cache,DownloadedLC/incremental/4FGL_J1153.4+4931_incremental_scan_thr3p0.csv,Sources/4FGL_J1153.4+4931.json,,,
4FGL J1849.2+6705,29,0,0,60843.00001157408,2.62e-08,1.9752186206896557e-07,False,False,,False,,,,,,,3.0466128391912254e-05,9.32092868927846e-06,7.027050347016504e-05,weekly,30.0,both,0,False,-2.8307414455101245,3.0,0,False,cache,DownloadedLC/incremental/4FGL_J1849.2+6705_incremental_scan_thr3p0.csv,Sources/4FGL_J1849.2+6705.json,,,
4FGL J0044.2-8424,29,0,0,60745.00001157408,8.56e-09,1.977e-07,False,False,,False,,,,,,,0.00023271972433553358,2.4883605216210964e-05,0.0005747066298183303,weekly,30.0,both,0,False,-4.307762176604225,3.0,0,False,cache,DownloadedLC/incremental/4FGL_J0044.2-8424_incremental_scan_thr3p0.csv,Sources/4FGL_J0044.2-8424.json,,,
4FGL J2056.2-4714,29,0,0,60787.00001157408,1.21e-09,3.8603978835978837e-07,False,False,,False,,,,,,,8.223482001687705e-05,4.783177407263152e-07,0.0001526030408253875,weekly,30.0,both,0,False,-58.99139116058399,3.0,0,False,cache,DownloadedLC/incremental/4FGL_J2056.2-4714_incremental_scan_thr3p0.csv,Sources/4FGL_J2056.2-4714.json,,,
