Name,previous_bin_count,current_bin_count,new_point_mjd,new_point_flux,new_point_flux_error,previous_point_flux,average_flux_full_series,previous_quiescent_background,previous_quiescent_background_error,current_quiescent_background,current_quiescent_background_error,previous_detection_threshold,current_detection_threshold,flare_flux_threshold,above_previous_flux,above_flare_flux_threshold,potential_flare_point,consecutive_potential_flare_points,flare_active,flare_start_mjd,flare_end_mjd,confirmed_sigma_delta,confirmed_sigma_threshold,confirmed_start_trigger,confirmed_flare_active,confirmed_flare_start_mjd,confirmed_flare_end_mjd,cadence,lookback_weeks,detection_method,quiescent_background_origin,quiescent_background_cache_path,flare_duration_seconds,streak_mean_flux,source_counts_0p2_5MeV,background_counts,mdp99_percent,mdp99_available,mdp99_reason
4FGL J0539.9-2839,1,2,54711.00001157408,4.98e-08,3.22e-08,5.05e-08,1.0849013020833333e-07,8.209742774566474e-08,2.0594214357236827e-09,8.209742774566474e-08,2.0594214357236827e-09,1.99589e-07,1.99589e-07,8.209742774566474e-08,False,False,False,0,False,,,-1.0009805293616865,3.0,False,False,,,weekly,10.0,sigma,computed,/home/lkoo/projects/AutomationDetection/DownloadedLC/incremental/quiescent_background_cache.csv,,,,,,False,not_in_flare_streak
4FGL J0539.9-2839,2,3,54718.00001157408,5.05e-08,3.45e-08,4.98e-08,1.0849013020833333e-07,8.209742774566474e-08,2.0594214357236827e-09,8.209742774566474e-08,2.0594214357236827e-09,1.99589e-07,1.99589e-07,8.209742774566474e-08,True,False,False,0,False,,,-0.9142400639753447,3.0,False,False,,,weekly,10.0,sigma,computed,/home/lkoo/projects/AutomationDetection/DownloadedLC/incremental/quiescent_background_cache.csv,,,,,,False,not_in_flare_streak
4FGL J0539.9-2839,3,4,54732.00001157408,1.34e-08,8.38e-09,5.05e-08,1.0849013020833333e-07,8.209742774566474e-08,2.0594214357236827e-09,8.209742774566474e-08,2.0594214357236827e-09,1.99589e-07,1.99589e-07,8.209742774566474e-08,False,False,False,0,False,,,-7.9609075565681415,3.0,False,False,,,weekly,10.0,sigma,computed,/home/lkoo/projects/AutomationDetection/DownloadedLC/incremental/quiescent_background_cache.csv,,,,,,False,not_in_flare_streak
4FGL J0539.9-2839,4,5,54781.00001157408,4.89e-08,2.39e-08,1.34e-08,1.0849013020833333e-07,8.209742774566474e-08,2.0594214357236827e-09,8.209742774566474e-08,2.0594214357236827e-09,1.99589e-07,1.99589e-07,8.209742774566474e-08,True,False,False,0,False,,,-1.383885560871908,3.0,False,False,,,weekly,10.0,sigma,computed,/home/lkoo/projects/AutomationDetection/DownloadedLC/incremental/quiescent_background_cache.csv,,,,,,False,not_in_flare_streak
4FGL J0539.9-2839,5,6,54802.00001157408,7.9e-08,3.75e-08,4.89e-08,1.0849013020833333e-07,8.209742774566474e-08,2.0594214357236827e-09,8.209742774566474e-08,2.0594214357236827e-09,1.99589e-07,1.99589e-07,8.209742774566474e-08,True,False,False,0,False,,,-0.08247379734202094,3.0,False,False,,,weekly,10.0,sigma,computed,/home/lkoo/projects/AutomationDetection/DownloadedLC/incremental/quiescent_background_cache.csv,,,,,,False,not_in_flare_streak
4FGL J0539.9-2839,6,7,54823.00001157408,5.27e-09,4.87e-09,7.9e-08,1.0849013020833333e-07,8.209742774566474e-08,2.0594214357236827e-09,8.209742774566474e-08,2.0594214357236827e-09,1.99589e-07,1.99589e-07,8.209742774566474e-08,False,False,False,0,False,,,-14.529890338672821,3.0,False,False,,,weekly,10.0,sigma,computed,/home/lkoo/projects/AutomationDetection/DownloadedLC/incremental/quiescent_background_cache.csv,,,,,,False,not_in_flare_streak
4FGL J0539.9-2839,7,8,54935.00001157408,1.09e-07,3.92e-08,5.27e-09,1.0849013020833333e-07,8.209742774566474e-08,2.0594214357236827e-09,8.209742774566474e-08,2.0594214357236827e-09,1.99589e-07,1.99589e-07,8.209742774566474e-08,True,True,False,0,False,,,0.6853449640668869,3.0,False,False,,,weekly,10.0,sigma,computed,/home/lkoo/projects/AutomationDetection/DownloadedLC/incremental/quiescent_background_cache.csv,,,,,,False,not_in_flare_streak
4FGL J0539.9-2839,8,9,55005.00001157408,8.09e-08,3.31e-08,1.09e-07,1.0849013020833333e-07,8.209742774566474e-08,2.0594214357236827e-09,8.209742774566474e-08,2.0594214357236827e-09,1.99589e-07,1.99589e-07,8.209742774566474e-08,False,False,False,0,False,,,-0.036106246867569226,3.0,False,False,,,weekly,10.0,sigma,computed,/home/lkoo/projects/AutomationDetection/DownloadedLC/incremental/quiescent_background_cache.csv,,,,,,False,not_in_flare_streak
4FGL J0539.9-2839,9,10,55019.00001157408,8.98e-09,7.85e-09,8.09e-08,1.0849013020833333e-07,8.209742774566474e-08,2.0594214357236827e-09,8.209742774566474e-08,2.0594214357236827e-09,1.99589e-07,1.99589e-07,8.209742774566474e-08,False,False,False,0,False,,,-9.009439797279345,3.0,False,False,,,weekly,10.0,sigma,computed,/home/lkoo/projects/AutomationDetection/DownloadedLC/incremental/quiescent_background_cache.csv,,,,,,False,not_in_flare_streak
4FGL J0539.9-2839,10,11,55033.00001157408,6.92e-08,3.93e-08,8.98e-09,1.0849013020833333e-07,8.209742774566474e-08,2.0594214357236827e-09,8.209742774566474e-08,2.0594214357236827e-09,1.99589e-07,1.99589e-07,8.209742774566474e-08,True,False,False,0,False,,,-0.3277291544070322,3.0,False,False,,,weekly,10.0,sigma,computed,/home/lkoo/projects/AutomationDetection/DownloadedLC/incremental/quiescent_background_cache.csv,,,,,,False,not_in_flare_streak
